ambiguous_context_marker,description_model,field_path,scene_id,source_found,status,value
,openai,dimensions_estimate.depth,v1:building_099,True,consistent_copied_value,7
,openai,dimensions_estimate.height,v1:building_099,True,consistent_copied_value,8
estimate,claude,shape.floors_estimate,v1:building_099,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v1:building_099,True,consistent_copied_value,8
estimate,claude,dimensions_estimate.depth,v1:building_099,True,consistent_copied_value,8
,claude,dimensions_estimate.height,v1:building_099,True,consistent_copied_value,10
estimate,gemini,shape.floors_estimate,v1:building_099,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v1:building_099,True,consistent_copied_value,9
,gemini,dimensions_estimate.depth,v1:building_099,True,consistent_copied_value,17
,gemini,dimensions_estimate.height,v1:building_099,True,consistent_copied_value,13
estimate,openai,shape.floors_estimate,v4:building_000,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_000,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_000,True,consistent_copied_value,11
,openai,dimensions_estimate.height,v4:building_000,True,consistent_copied_value,8
estimate,claude,shape.floors_estimate,v4:building_000,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_000,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_000,True,consistent_copied_value,24
,claude,dimensions_estimate.height,v4:building_000,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v4:building_000,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_000,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v4:building_000,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v4:building_000,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v4:building_001,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_001,True,consistent_copied_value,33
,openai,dimensions_estimate.depth,v4:building_001,True,consistent_copied_value,25
,openai,dimensions_estimate.height,v4:building_001,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_001,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_001,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_001,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_001,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_001,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_001,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.depth,v4:building_001,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_001,True,consistent_copied_value,30
estimate,openai,shape.floors_estimate,v4:building_002,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_002,True,consistent_copied_value,33
estimate,openai,dimensions_estimate.depth,v4:building_002,True,consistent_copied_value,33
,openai,dimensions_estimate.height,v4:building_002,True,consistent_copied_value,16
estimate,claude,shape.floors_estimate,v4:building_002,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_002,True,consistent_copied_value,16
estimate,claude,dimensions_estimate.depth,v4:building_002,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_002,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_002,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_002,True,consistent_copied_value,17
estimate,gemini,dimensions_estimate.depth,v4:building_002,True,consistent_copied_value,17
,gemini,dimensions_estimate.height,v4:building_002,True,consistent_copied_value,15
estimate,openai,shape.floors_estimate,v4:building_003,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_003,True,consistent_copied_value,17
,openai,dimensions_estimate.depth,v4:building_003,True,consistent_copied_value,25
,openai,dimensions_estimate.height,v4:building_003,True,consistent_copied_value,16
estimate,claude,shape.floors_estimate,v4:building_003,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_003,True,consistent_copied_value,20
estimate,claude,dimensions_estimate.depth,v4:building_003,True,consistent_copied_value,20
,claude,dimensions_estimate.height,v4:building_003,True,consistent_copied_value,16
estimate,gemini,shape.floors_estimate,v4:building_003,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_003,True,consistent_copied_value,25
,gemini,dimensions_estimate.depth,v4:building_003,True,consistent_copied_value,27
,gemini,dimensions_estimate.height,v4:building_003,True,consistent_copied_value,20
estimate,openai,shape.floors_estimate,v4:building_004,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_004,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_004,True,consistent_copied_value,29
,openai,dimensions_estimate.height,v4:building_004,True,consistent_copied_value,15
estimate,claude,shape.floors_estimate,v4:building_004,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_004,True,consistent_copied_value,28
estimate,claude,dimensions_estimate.depth,v4:building_004,True,consistent_copied_value,28
,claude,dimensions_estimate.height,v4:building_004,True,consistent_copied_value,18
estimate,gemini,shape.floors_estimate,v4:building_004,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_004,True,consistent_copied_value,45
,gemini,dimensions_estimate.depth,v4:building_004,True,consistent_copied_value,55
,gemini,dimensions_estimate.height,v4:building_004,True,consistent_copied_value,35
estimate,openai,shape.floors_estimate,v4:building_005,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_005,True,consistent_copied_value,17
,openai,dimensions_estimate.depth,v4:building_005,True,consistent_copied_value,31
,openai,dimensions_estimate.height,v4:building_005,True,consistent_copied_value,10
estimate,claude,shape.floors_estimate,v4:building_005,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_005,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_005,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v4:building_005,True,consistent_copied_value,10
estimate,gemini,shape.floors_estimate,v4:building_005,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_005,True,consistent_copied_value,25
,gemini,dimensions_estimate.depth,v4:building_005,True,consistent_copied_value,40
,gemini,dimensions_estimate.height,v4:building_005,True,consistent_copied_value,18
estimate,openai,shape.floors_estimate,v4:building_006,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_006,True,consistent_copied_value,18
,openai,dimensions_estimate.depth,v4:building_006,True,consistent_copied_value,10
estimate,openai,dimensions_estimate.height,v4:building_006,True,consistent_copied_value,8
estimate,claude,shape.floors_estimate,v4:building_006,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_006,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_006,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v4:building_006,True,consistent_copied_value,6
estimate,gemini,shape.floors_estimate,v4:building_006,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_006,True,consistent_copied_value,21
estimate,gemini,dimensions_estimate.depth,v4:building_006,True,consistent_copied_value,21
,gemini,dimensions_estimate.height,v4:building_006,True,consistent_copied_value,12
estimate,openai,shape.floors_estimate,v4:building_007,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_007,True,consistent_copied_value,24
,openai,dimensions_estimate.depth,v4:building_007,True,consistent_copied_value,14
,openai,dimensions_estimate.height,v4:building_007,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_007,True,consistent_copied_value,6
estimate,claude,dimensions_estimate.width,v4:building_007,True,consistent_copied_value,24
,claude,dimensions_estimate.depth,v4:building_007,True,consistent_copied_value,18
,claude,dimensions_estimate.height,v4:building_007,True,consistent_copied_value,20
estimate,gemini,shape.floors_estimate,v4:building_007,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_007,True,consistent_copied_value,21
,gemini,dimensions_estimate.depth,v4:building_007,True,consistent_copied_value,15
,gemini,dimensions_estimate.height,v4:building_007,True,consistent_copied_value,18
estimate,openai,shape.floors_estimate,v4:building_008,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_008,True,consistent_copied_value,20
,openai,dimensions_estimate.depth,v4:building_008,True,consistent_copied_value,12
,openai,dimensions_estimate.height,v4:building_008,True,consistent_copied_value,16
estimate,claude,shape.floors_estimate,v4:building_008,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_008,True,consistent_copied_value,20
,claude,dimensions_estimate.depth,v4:building_008,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_008,True,consistent_copied_value,18
estimate,gemini,shape.floors_estimate,v4:building_008,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_008,True,consistent_copied_value,35
,gemini,dimensions_estimate.depth,v4:building_008,True,consistent_copied_value,25
,gemini,dimensions_estimate.height,v4:building_008,True,consistent_copied_value,30
estimate,openai,shape.floors_estimate,v4:building_009,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_009,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_009,True,consistent_copied_value,13
,openai,dimensions_estimate.height,v4:building_009,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_009,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_009,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_009,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v4:building_009,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_009,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_009,True,consistent_copied_value,45
,gemini,dimensions_estimate.depth,v4:building_009,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_009,True,consistent_copied_value,28
estimate,openai,shape.floors_estimate,v4:building_010,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_010,True,consistent_copied_value,28
,openai,dimensions_estimate.depth,v4:building_010,True,consistent_copied_value,18
,openai,dimensions_estimate.height,v4:building_010,True,consistent_copied_value,14
appears,claude,shape.floors_estimate,v4:building_010,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_010,True,consistent_copied_value,24
,claude,dimensions_estimate.depth,v4:building_010,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_010,True,consistent_copied_value,18
estimate,gemini,shape.floors_estimate,v4:building_010,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_010,True,consistent_copied_value,45
,gemini,dimensions_estimate.depth,v4:building_010,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_010,True,consistent_copied_value,40
estimate,openai,shape.floors_estimate,v4:building_011,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_011,True,consistent_copied_value,13
,openai,dimensions_estimate.depth,v4:building_011,True,consistent_copied_value,9
,openai,dimensions_estimate.height,v4:building_011,True,consistent_copied_value,15
,claude,shape.floors_estimate,v4:building_011,True,consistent_copied_value,4
estimate,claude,dimensions_estimate.width,v4:building_011,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_011,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v4:building_011,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_011,True,consistent_copied_value,5
estimate,gemini,dimensions_estimate.width,v4:building_011,True,consistent_copied_value,35
,gemini,dimensions_estimate.depth,v4:building_011,True,consistent_copied_value,25
estimate,gemini,dimensions_estimate.height,v4:building_011,True,consistent_copied_value,35
estimate,openai,shape.floors_estimate,v4:building_012,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_012,True,consistent_copied_value,25
estimate,openai,dimensions_estimate.depth,v4:building_012,True,consistent_copied_value,25
,openai,dimensions_estimate.height,v4:building_012,True,consistent_copied_value,14
estimate,claude,shape.floors_estimate,v4:building_012,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_012,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_012,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_012,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_012,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_012,True,consistent_copied_value,27
estimate,gemini,dimensions_estimate.depth,v4:building_012,True,consistent_copied_value,27
,gemini,dimensions_estimate.height,v4:building_012,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_013,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_013,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_013,True,consistent_copied_value,33
,openai,dimensions_estimate.height,v4:building_013,True,consistent_copied_value,14
estimate,claude,shape.floors_estimate,v4:building_013,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_013,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_013,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v4:building_013,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_013,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_013,True,consistent_copied_value,27
,gemini,dimensions_estimate.depth,v4:building_013,True,consistent_copied_value,32
,gemini,dimensions_estimate.height,v4:building_013,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_014,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_014,True,consistent_copied_value,25
,openai,dimensions_estimate.depth,v4:building_014,True,consistent_copied_value,35
,openai,dimensions_estimate.height,v4:building_014,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_014,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_014,True,consistent_copied_value,20
estimate,claude,dimensions_estimate.depth,v4:building_014,True,consistent_copied_value,20
,claude,dimensions_estimate.height,v4:building_014,True,consistent_copied_value,18
estimate,gemini,shape.floors_estimate,v4:building_014,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_014,True,consistent_copied_value,45
estimate,gemini,dimensions_estimate.depth,v4:building_014,True,consistent_copied_value,45
,gemini,dimensions_estimate.height,v4:building_014,True,consistent_copied_value,30
estimate,openai,shape.floors_estimate,v4:building_015,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_015,True,consistent_copied_value,25
,openai,dimensions_estimate.depth,v4:building_015,True,consistent_copied_value,20
,openai,dimensions_estimate.height,v4:building_015,True,consistent_copied_value,20
estimate,claude,shape.floors_estimate,v4:building_015,True,consistent_copied_value,4
estimate,claude,dimensions_estimate.width,v4:building_015,True,consistent_copied_value,18
,claude,dimensions_estimate.depth,v4:building_015,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_015,True,consistent_copied_value,20
estimate,gemini,shape.floors_estimate,v4:building_015,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_015,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.depth,v4:building_015,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_015,True,consistent_copied_value,28
estimate,openai,shape.floors_estimate,v4:building_016,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_016,True,consistent_copied_value,31
estimate,openai,dimensions_estimate.depth,v4:building_016,True,consistent_copied_value,31
,openai,dimensions_estimate.height,v4:building_016,True,consistent_copied_value,20
estimate,claude,shape.floors_estimate,v4:building_016,True,consistent_copied_value,4
estimate,claude,dimensions_estimate.width,v4:building_016,True,consistent_copied_value,16
estimate,claude,dimensions_estimate.depth,v4:building_016,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_016,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_016,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_016,True,consistent_copied_value,25
estimate,gemini,dimensions_estimate.depth,v4:building_016,True,consistent_copied_value,25
,gemini,dimensions_estimate.height,v4:building_016,True,consistent_copied_value,35
estimate,openai,shape.floors_estimate,v4:building_017,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_017,True,consistent_copied_value,19
,openai,dimensions_estimate.depth,v4:building_017,True,consistent_copied_value,11
,openai,dimensions_estimate.height,v4:building_017,True,consistent_copied_value,22
,claude,shape.floors_estimate,v4:building_017,True,consistent_copied_value,4
estimate,claude,dimensions_estimate.width,v4:building_017,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_017,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v4:building_017,True,consistent_copied_value,16
estimate,gemini,shape.floors_estimate,v4:building_017,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_017,True,consistent_copied_value,35
,gemini,dimensions_estimate.depth,v4:building_017,True,consistent_copied_value,50
estimate,gemini,dimensions_estimate.height,v4:building_017,True,consistent_copied_value,35
estimate,openai,shape.floors_estimate,v4:building_018,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_018,True,consistent_copied_value,25
,openai,dimensions_estimate.depth,v4:building_018,True,consistent_copied_value,17
,openai,dimensions_estimate.height,v4:building_018,True,consistent_copied_value,8
estimate,claude,shape.floors_estimate,v4:building_018,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_018,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_018,True,consistent_copied_value,20
,claude,dimensions_estimate.height,v4:building_018,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v4:building_018,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_018,True,consistent_copied_value,25
,gemini,dimensions_estimate.depth,v4:building_018,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_018,True,consistent_copied_value,15
estimate,openai,shape.floors_estimate,v4:building_019,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_019,True,consistent_copied_value,20
,openai,dimensions_estimate.depth,v4:building_019,True,consistent_copied_value,14
,openai,dimensions_estimate.height,v4:building_019,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_019,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_019,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_019,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_019,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_019,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_019,True,consistent_copied_value,30
estimate,gemini,dimensions_estimate.depth,v4:building_019,True,consistent_copied_value,30
,gemini,dimensions_estimate.height,v4:building_019,True,consistent_copied_value,22
estimate,openai,shape.floors_estimate,v4:building_020,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_020,True,consistent_copied_value,32
,openai,dimensions_estimate.depth,v4:building_020,True,consistent_copied_value,40
,openai,dimensions_estimate.height,v4:building_020,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_020,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_020,True,consistent_copied_value,24
estimate,claude,dimensions_estimate.depth,v4:building_020,True,consistent_copied_value,24
,claude,dimensions_estimate.height,v4:building_020,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v4:building_020,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_020,True,consistent_copied_value,40
estimate,gemini,dimensions_estimate.depth,v4:building_020,True,consistent_copied_value,40
,gemini,dimensions_estimate.height,v4:building_020,True,consistent_copied_value,20
estimate,openai,shape.floors_estimate,v4:building_021,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_021,True,consistent_copied_value,13
,openai,dimensions_estimate.depth,v4:building_021,True,consistent_copied_value,31
,openai,dimensions_estimate.height,v4:building_021,True,consistent_copied_value,8
estimate,claude,shape.floors_estimate,v4:building_021,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_021,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_021,True,consistent_copied_value,18
,claude,dimensions_estimate.height,v4:building_021,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v4:building_021,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_021,True,consistent_copied_value,27
,gemini,dimensions_estimate.depth,v4:building_021,True,consistent_copied_value,45
,gemini,dimensions_estimate.height,v4:building_021,True,consistent_copied_value,20
estimate,openai,shape.floors_estimate,v4:building_022,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_022,True,consistent_copied_value,33
,openai,dimensions_estimate.depth,v4:building_022,True,consistent_copied_value,41
,openai,dimensions_estimate.height,v4:building_022,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_022,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_022,True,consistent_copied_value,24
,claude,dimensions_estimate.depth,v4:building_022,True,consistent_copied_value,28
,claude,dimensions_estimate.height,v4:building_022,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_022,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_022,True,consistent_copied_value,27
estimate,gemini,dimensions_estimate.depth,v4:building_022,True,consistent_copied_value,27
,gemini,dimensions_estimate.height,v4:building_022,True,consistent_copied_value,16
estimate,openai,shape.floors_estimate,v4:building_023,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_023,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_023,True,consistent_copied_value,17
,openai,dimensions_estimate.height,v4:building_023,True,consistent_copied_value,14
estimate,claude,shape.floors_estimate,v4:building_023,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_023,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_023,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_023,True,consistent_copied_value,10
estimate,gemini,shape.floors_estimate,v4:building_023,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_023,True,consistent_copied_value,27
,gemini,dimensions_estimate.depth,v4:building_023,True,consistent_copied_value,23
,gemini,dimensions_estimate.height,v4:building_023,True,consistent_copied_value,21
estimate,openai,shape.floors_estimate,v4:building_024,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_024,True,consistent_copied_value,17
,openai,dimensions_estimate.depth,v4:building_024,True,consistent_copied_value,11
,openai,dimensions_estimate.height,v4:building_024,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_024,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_024,True,consistent_copied_value,14
estimate,claude,dimensions_estimate.depth,v4:building_024,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_024,True,consistent_copied_value,16
estimate,gemini,shape.floors_estimate,v4:building_024,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_024,True,consistent_copied_value,35
,gemini,dimensions_estimate.depth,v4:building_024,True,consistent_copied_value,40
,gemini,dimensions_estimate.height,v4:building_024,True,consistent_copied_value,30
estimate,openai,shape.floors_estimate,v4:building_025,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_025,True,consistent_copied_value,13
,openai,dimensions_estimate.depth,v4:building_025,True,consistent_copied_value,21
,openai,dimensions_estimate.height,v4:building_025,True,consistent_copied_value,16
estimate,claude,shape.floors_estimate,v4:building_025,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_025,True,consistent_copied_value,9
estimate,claude,dimensions_estimate.depth,v4:building_025,True,consistent_copied_value,9
,claude,dimensions_estimate.height,v4:building_025,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v4:building_025,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_025,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v4:building_025,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v4:building_025,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v4:building_026,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_026,True,consistent_copied_value,22
,openai,dimensions_estimate.depth,v4:building_026,True,consistent_copied_value,14
,openai,dimensions_estimate.height,v4:building_026,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_026,True,consistent_copied_value,4
estimate,claude,dimensions_estimate.width,v4:building_026,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_026,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v4:building_026,True,consistent_copied_value,13
estimate,gemini,shape.floors_estimate,v4:building_026,True,consistent_copied_value,4
estimate,gemini,dimensions_estimate.width,v4:building_026,True,consistent_copied_value,31
,gemini,dimensions_estimate.depth,v4:building_026,True,consistent_copied_value,25
,gemini,dimensions_estimate.height,v4:building_026,True,consistent_copied_value,28
estimate,openai,shape.floors_estimate,v4:building_027,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_027,True,consistent_copied_value,34
,openai,dimensions_estimate.depth,v4:building_027,True,consistent_copied_value,26
,openai,dimensions_estimate.height,v4:building_027,True,consistent_copied_value,20
estimate,claude,shape.floors_estimate,v4:building_027,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_027,True,consistent_copied_value,18
,claude,dimensions_estimate.depth,v4:building_027,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_027,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_027,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_027,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.depth,v4:building_027,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_027,True,consistent_copied_value,30
estimate,openai,shape.floors_estimate,v4:building_028,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_028,True,consistent_copied_value,24
,openai,dimensions_estimate.depth,v4:building_028,True,consistent_copied_value,20
,openai,dimensions_estimate.height,v4:building_028,True,consistent_copied_value,14
estimate,claude,shape.floors_estimate,v4:building_028,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_028,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_028,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v4:building_028,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v4:building_028,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_028,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.depth,v4:building_028,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_028,True,consistent_copied_value,30
estimate,openai,shape.floors_estimate,v4:building_029,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_029,True,consistent_copied_value,17
,openai,dimensions_estimate.depth,v4:building_029,True,consistent_copied_value,11
,openai,dimensions_estimate.height,v4:building_029,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_029,True,consistent_copied_value,4
estimate,claude,dimensions_estimate.width,v4:building_029,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_029,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_029,True,consistent_copied_value,18
estimate,gemini,shape.floors_estimate,v4:building_029,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_029,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v4:building_029,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v4:building_029,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v4:building_030,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_030,True,consistent_copied_value,25
,openai,dimensions_estimate.depth,v4:building_030,True,consistent_copied_value,17
,openai,dimensions_estimate.height,v4:building_030,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_030,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_030,True,consistent_copied_value,16
