building_id,description_model,field_path,provenance_type,scene_id,source_end,source_span,source_start,structured_value,validation_status
building_096,gemini,elements,explicit_text,v1:building_096,449,[],447,[],tracked
building_096,gemini,rebuild_hints,explicit_text,v1:building_096,449,[],447,[],tracked
building_096,gemini,uncertainties,explicit_text,v1:building_096,449,[],447,[],tracked
building_097,openai,summary,explicit_text,v1:building_097,313,"Small single-story rectangular building with a stepped wooden slab roof, stone-based walls with a white upper band and surrounding low white border. Windows run along the longer sides and there is a recessed wooden plank base trim. Structure sits inside a shallow dirt pit with a raised white rim.",16,"""Small single-story rectangular building with a stepped wooden slab roof, stone-based walls with a white upper band and surrounding low white border. Windows run along the longer sides and there is a recessed wooden plank base trim. Structure sits inside a shallow dirt pit with a raised white rim.""",tracked
building_097,openai,building_type,explicit_text,v1:building_097,356,house/small pavilion,336,"""house/small pavilion""",tracked
building_097,openai,shape.overall_form,explicit_text,v1:building_097,519,rectangular block with inset base and stepped roof; building centered in a shallow rectangular pit with a surrounding low wall,393,"""rectangular block with inset base and stepped roof; building centered in a shallow rectangular pit with a surrounding low wall""",tracked
building_097,openai,shape.footprint_hint,explicit_text,v1:building_097,554,rectangle,545,"""rectangle""",tracked
building_097,openai,shape.symmetry,explicit_text,v1:building_097,619,bilaterally symmetric along lengthwise center,574,"""bilaterally symmetric along lengthwise center""",tracked
building_097,openai,shape.floors_estimate,copied_numeric_value,v1:building_097,646,1,645,1,tracked
building_097,openai,shape.roof_type,explicit_text,v1:building_097,671,other,666,"""other""",tracked
building_097,openai,dimensions_estimate.width,copied_numeric_value,v1:building_097,719,7,718,7,tracked
building_097,openai,dimensions_estimate.depth,copied_numeric_value,v1:building_097,736,11,734,11,tracked
building_097,openai,dimensions_estimate.height,copied_numeric_value,v1:building_097,753,6,752,6,tracked
building_097,openai,materials,copied_material_name,v1:building_097,1420,"[
    {
      ""name"": ""wood"",
      ""role"": ""roof/trim/base_planks"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""stonebrick"",
      ""role"": ""lower wall (stone brick-like)"",
      ""confidence"": 0.7
    },
    {
      ""name"": ""cobblestone"",
      ""role"": ""corner/accents of lower wall"",
      ""confidence"": 0.6
    },
    {
      ""name"": ""slab_stone"",
      ""role"": ""roof edge slabs"",
      ""confidence"": 0.8
    },
    {
      ""name"": ""quartz (white block)"",
      ""role"": ""upper wall band and surrounding low border"",
      ""confidence"": 0.85
    },
    {
      ""name"": ""glass"",
      ""role"": ""windows"",
      ""confidence"": 0.95
    }
  ]",774,"[{""name"": ""wood"", ""role"": ""roof/trim/base_planks"", ""confidence"": 0.9}, {""name"": ""stonebrick"", ""role"": ""lower wall (stone brick-like)"", ""confidence"": 0.7}, {""name"": ""cobblestone"", ""role"": ""corner/accents of lower wall"", ""confidence"": 0.6}, {""name"": ""slab_stone"", ""role"": ""roof edge slabs"", ""confidence"": 0.8}, {""name"": ""quartz (white block)"", ""role"": ""upper wall band and surrounding low border"", ""confidence"": 0.85}, {""name"": ""glass"", ""role"": ""windows"", ""confidence"": 0.95}]",tracked
building_097,openai,elements,explicit_text,v1:building_097,1781,"[
    ""continuous horizontal windows on longer sides (glass panes)"",
    ""stepped/terraced wooden slab roof with stone slab corner caps"",
    ""white low border/wall surrounding building (one block high)"",
    ""stone-brick lower wall with cobblestone corner blocks"",
    ""wooden plank base trim (one block high) between ground and stone wall""
  ]",1436,"[""continuous horizontal windows on longer sides (glass panes)"", ""stepped/terraced wooden slab roof with stone slab corner caps"", ""white low border/wall surrounding building (one block high)"", ""stone-brick lower wall with cobblestone corner blocks"", ""wooden plank base trim (one block high) between ground and stone wall""]",tracked
building_097,openai,rebuild_hints,explicit_text,v1:building_097,2471,"[
    ""Footprint: place a rectangular interior of roughly 5x9 blocks of wood planks, surround with one-block-thick stone-brick walls with cobblestone at corners."",
    ""Add a continuous row of glass panes centered on each long wall above the stone-brick, then cap with a one-block-high white band (quartz or similar)."",
    ""Add wooden plank base trim (planks around base outside stone), then build stepped roof using wood slabs in 3–4 descending layers with stone slabs at the outermost corners of each step."",
    ""Place a one-block-high white rim (quartz) forming a moat-like border 1 block away from the building edge, at ground level within a shallow dug pit.""
  ]",1802,"[""Footprint: place a rectangular interior of roughly 5x9 blocks of wood planks, surround with one-block-thick stone-brick walls with cobblestone at corners."", ""Add a continuous row of glass panes centered on each long wall above the stone-brick, then cap with a one-block-high white band (quartz or similar)."", ""Add wooden plank base trim (planks around base outside stone), then build stepped roof using wood slabs in 3–4 descending layers with stone slabs at the outermost corners of each step."", ""Place a one-block-high white rim (quartz) forming a moat-like border 1 block away from the building edge, at ground level within a shallow dug pit.""]",tracked
building_097,openai,uncertainties,explicit_text,v1:building_097,2885,"[
    ""Exact block types: stonebrick vs polished variants and white blocks may be quartz or smooth quartz; confidence listed per material."",
    ""Precise internal layout is unknown (no interior views)."",
    ""Exact footprint dimensions inferred from images; could be off by a few blocks (±1–2)."",
    ""Depth and height estimates of roof steps are approximate based on visible slab layers.""
  ]",2492,"[""Exact block types: stonebrick vs polished variants and white blocks may be quartz or smooth quartz; confidence listed per material."", ""Precise internal layout is unknown (no interior views)."", ""Exact footprint dimensions inferred from images; could be off by a few blocks (±1–2)."", ""Depth and height estimates of roof steps are approximate based on visible slab layers.""]",tracked
building_097,claude,summary,explicit_text,v1:building_097,311,"A compact stepped pyramid or ziggurat-style structure with a rectangular footprint. The building features a tiered roof made of wood planks, stone brick walls with decorative orange/gold accents, a concrete foundation platform, and is surrounded by a dirt courtyard bordered by a concrete frame.",16,"""A compact stepped pyramid or ziggurat-style structure with a rectangular footprint. The building features a tiered roof made of wood planks, stone brick walls with decorative orange/gold accents, a concrete foundation platform, and is surrounded by a dirt courtyard bordered by a concrete frame.""",tracked
building_097,claude,building_type,explicit_text,v1:building_097,358,monument|temple|ziggurat,334,"""monument|temple|ziggurat""",tracked
building_097,claude,shape.overall_form,explicit_text,v1:building_097,432,stepped pyramid with rectangular base,395,"""stepped pyramid with rectangular base""",tracked
building_097,claude,shape.footprint_hint,explicit_text,v1:building_097,467,rectangle,458,"""rectangle""",tracked
building_097,claude,shape.symmetry,explicit_text,v1:building_097,521,bilateral symmetry along both axes,487,"""bilateral symmetry along both axes""",tracked
building_097,claude,shape.floors_estimate,copied_numeric_value,v1:building_097,548,3,547,3,tracked
building_097,claude,shape.roof_type,explicit_text,v1:building_097,583,stepped_pyramid,568,"""stepped_pyramid""",tracked
building_097,claude,dimensions_estimate.width,copied_numeric_value,v1:building_097,631,8,630,8,tracked
building_097,claude,dimensions_estimate.depth,copied_numeric_value,v1:building_097,631,8,630,8,tracked
building_097,claude,dimensions_estimate.height,copied_numeric_value,v1:building_097,664,9,663,9,tracked
building_097,claude,materials,copied_material_name,v1:building_097,1157,"[
    {
      ""name"": ""wood"",
      ""role"": ""roof_planks"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""stonebrick"",
      ""role"": ""wall_main"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""concrete"",
      ""role"": ""foundation_platform"",
      ""confidence"": 0.85
    },
    {
      ""name"": ""glass"",
      ""role"": ""window_panes"",
      ""confidence"": 0.8
    },
    {
      ""name"": ""brick"",
      ""role"": ""decorative_accent"",
      ""confidence"": 0.75
    }
  ]",685,"[{""name"": ""wood"", ""role"": ""roof_planks"", ""confidence"": 0.95}, {""name"": ""stonebrick"", ""role"": ""wall_main"", ""confidence"": 0.9}, {""name"": ""concrete"", ""role"": ""foundation_platform"", ""confidence"": 0.85}, {""name"": ""glass"", ""role"": ""window_panes"", ""confidence"": 0.8}, {""name"": ""brick"", ""role"": ""decorative_accent"", ""confidence"": 0.75}]",tracked
building_097,claude,elements,explicit_text,v1:building_097,1361,"[
    ""stepped_roof"",
    ""stone_brick_walls"",
    ""decorative_orange_gold_accents"",
    ""concrete_foundation"",
    ""window_openings"",
    ""dirt_courtyard"",
    ""concrete_border_frame""
  ]",1173,"[""stepped_roof"", ""stone_brick_walls"", ""decorative_orange_gold_accents"", ""concrete_foundation"", ""window_openings"", ""dirt_courtyard"", ""concrete_border_frame""]",tracked
building_097,claude,rebuild_hints,explicit_text,v1:building_097,1943,"[
    ""Build a 8x8 rectangular concrete foundation platform first"",
    ""Construct the main stone brick wall body with 3 visible tiers"",
    ""Add decorative orange/gold brick accents in a 2x2 pattern on the front face"",
    ""Stack wood planks in a stepped pyramid pattern for the roof, with each tier recessed inward by 1 block"",
    ""Place window openings (glass panes) symmetrically on the front wall"",
    ""Surround the structure with a dirt courtyard bordered by concrete frame"",
    ""Ensure bilateral symmetry along both north-south and east-west axes""
  ]",1382,"[""Build a 8x8 rectangular concrete foundation platform first"", ""Construct the main stone brick wall body with 3 visible tiers"", ""Add decorative orange/gold brick accents in a 2x2 pattern on the front face"", ""Stack wood planks in a stepped pyramid pattern for the roof, with each tier recessed inward by 1 block"", ""Place window openings (glass panes) symmetrically on the front wall"", ""Surround the structure with a dirt courtyard bordered by concrete frame"", ""Ensure bilateral symmetry along both north-south and east-west axes""]",tracked
building_097,claude,uncertainties,explicit_text,v1:building_097,2290,"[
    ""Exact block count for each tier due to perspective angle"",
    ""Precise dimensions of interior space (if any)"",
    ""Whether the structure is solid or hollow internally"",
    ""Exact shade/variant of stone brick used (cracked vs. normal)"",
    ""Whether decorative accents are brick or another orange-tinted material""
  ]",1964,"[""Exact block count for each tier due to perspective angle"", ""Precise dimensions of interior space (if any)"", ""Whether the structure is solid or hollow internally"", ""Exact shade/variant of stone brick used (cracked vs. normal)"", ""Whether decorative accents are brick or another orange-tinted material""]",tracked
building_097,gemini,summary,explicit_text,v1:building_097,344,"A single-story, rectangular building with a stepped gable roof. The walls are constructed with a wooden base, a stone brick middle section featuring cobblestone corners, and a white block top band. It is surrounded by a white block border on the ground. Notably, there is no visible entrance or door on any of the exposed sides.",16,"""A single-story, rectangular building with a stepped gable roof. The walls are constructed with a wooden base, a stone brick middle section featuring cobblestone corners, and a white block top band. It is surrounded by a white block border on the ground. Notably, there is no visible entrance or door on any of the exposed sides.""",tracked
building_097,gemini,building_type,explicit_text,v1:building_097,384,generic structure,367,"""generic structure""",tracked
building_097,gemini,shape.overall_form,explicit_text,v1:building_097,456,rectangular prism with a gable roof,421,"""rectangular prism with a gable roof""",tracked
building_097,gemini,shape.footprint_hint,explicit_text,v1:building_097,491,rectangle,482,"""rectangle""",tracked
building_097,gemini,shape.symmetry,explicit_text,v1:building_097,520,bilateral,511,"""bilateral""",tracked
building_097,gemini,shape.floors_estimate,copied_numeric_value,v1:building_097,547,1,546,1,tracked
building_097,gemini,shape.roof_type,explicit_text,v1:building_097,73,gable,68,"""gable""",tracked
building_097,gemini,dimensions_estimate.width,copied_numeric_value,v1:building_097,621,10,619,10,tracked
building_097,gemini,dimensions_estimate.depth,copied_numeric_value,v1:building_097,638,14,636,14,tracked
building_097,gemini,dimensions_estimate.height,copied_numeric_value,v1:building_097,655,7,654,7,tracked
building_097,gemini,materials,copied_material_name,v1:building_097,1277,"[
    {
      ""name"": ""stonebrick"",
      ""role"": ""main wall material"",
      ""confidence"": 1.0
    },
    {
      ""name"": ""wood"",
      ""role"": ""wall base and roof structure"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""cobblestone"",
      ""role"": ""wall corners"",
      ""confidence"": 1.0
    },
    {
      ""name"": ""quartz_block"",
      ""role"": ""top wall band and ground border"",
      ""confidence"": 0.8
    },
    {
      ""name"": ""glass"",
      ""role"": ""windows"",
      ""confidence"": 1.0
    },
    {
      ""name"": ""slab_stone"",
      ""role"": ""roof edging"",
      ""confidence"": 0.9
    }
  ]",676,"[{""name"": ""stonebrick"", ""role"": ""main wall material"", ""confidence"": 1.0}, {""name"": ""wood"", ""role"": ""wall base and roof structure"", ""confidence"": 0.9}, {""name"": ""cobblestone"", ""role"": ""wall corners"", ""confidence"": 1.0}, {""name"": ""quartz_block"", ""role"": ""top wall band and ground border"", ""confidence"": 0.8}, {""name"": ""glass"", ""role"": ""windows"", ""confidence"": 1.0}, {""name"": ""slab_stone"", ""role"": ""roof edging"", ""confidence"": 0.9}]",tracked
building_097,gemini,elements,explicit_text,v1:building_097,1345,"[
    ""windows"",
    ""roof"",
    ""ground border""
  ]",1293,"[""windows"", ""roof"", ""ground border""]",tracked
building_097,gemini,rebuild_hints,explicit_text,v1:building_097,2078,"[
    ""Start with a 10x14 rectangular footprint."",
    ""Build the first layer (base) entirely with wood planks."",
    ""Build the second layer with solid stone bricks, using cobblestone for the four corners."",
    ""Build the third layer with stone bricks and cobblestone corners, but leave 2x1 gaps for windows (2 on the front/back, 3 on the sides) and fill them with glass panes."",
    ""Add a fourth layer using white blocks (e.g., quartz) to cap the walls."",
    ""Construct a stepped gable roof using wood blocks/stairs, and line the exposed side edges of the roof steps with stone brick slabs."",
    ""Place a white block border on the ground, exactly one block away from the building's walls on all sides.""
  ]",1366,"[""Start with a 10x14 rectangular footprint."", ""Build the first layer (base) entirely with wood planks."", ""Build the second layer with solid stone bricks, using cobblestone for the four corners."", ""Build the third layer with stone bricks and cobblestone corners, but leave 2x1 gaps for windows (2 on the front/back, 3 on the sides) and fill them with glass panes."", ""Add a fourth layer using white blocks (e.g., quartz) to cap the walls."", ""Construct a stepped gable roof using wood blocks/stairs, and line the exposed side edges of the roof steps with stone brick slabs."", ""Place a white block border on the ground, exactly one block away from the building's walls on all sides.""]",tracked
building_097,gemini,uncertainties,explicit_text,v1:building_097,2441,"[
    ""The exact type of white block used for the top band and border is uncertain; it appears to be quartz or smooth quartz, but could be white concrete."",
    ""The exact type of wood used is uncertain, though it resembles oak."",
    ""There is no visible door or entrance in any of the images, making the intended access method unknown.""
  ]",2099,"[""The exact type of white block used for the top band and border is uncertain; it appears to be quartz or smooth quartz, but could be white concrete."", ""The exact type of wood used is uncertain, though it resembles oak."", ""There is no visible door or entrance in any of the images, making the intended access method unknown.""]",tracked
building_098,openai,summary,explicit_text,v1:building_098,376,"Two-story rectangular Minecraft building with a stepped brick gable roof, continuous horizontal window bands on both floors, corner stone accents, and a low white border foundation. Walls appear to be primarily light sandstone with wooden trim between floors and a smooth white band separating floors and capping the wall; roof is brick with stone slab edging.",16,"""Two-story rectangular Minecraft building with a stepped brick gable roof, continuous horizontal window bands on both floors, corner stone accents, and a low white border foundation. Walls appear to be primarily light sandstone with wooden trim between floors and a smooth white band separating floors and capping the wall; roof is brick with stone slab edging.""",tracked
building_098,openai,building_type,explicit_text,v1:building_098,426,residential_or_small_office,399,"""residential_or_small_office""",tracked
building_098,openai,shape.overall_form,explicit_text,v1:building_098,546,stacked rectangular volumes (two main stories) with a centered pitched/stepped roof,463,"""stacked rectangular volumes (two main stories) with a centered pitched/stepped roof""",tracked
building_098,openai,shape.footprint_hint,explicit_text,v1:building_098,581,rectangle,572,"""rectangle""",tracked
building_098,openai,shape.symmetry,explicit_text,v1:building_098,675,symmetrical along the longitudinal center; front and back appear identical,601,"""symmetrical along the longitudinal center; front and back appear identical""",tracked
building_098,openai,shape.floors_estimate,copied_numeric_value,v1:building_098,702,2,701,2,tracked
building_098,openai,shape.roof_type,explicit_text,v1:building_098,83,gable,78,"""gable""",tracked
building_098,openai,dimensions_estimate.width,copied_numeric_value,v1:building_098,776,11,774,11,tracked
building_098,openai,dimensions_estimate.depth,copied_numeric_value,v1:building_098,792,7,791,7,tracked
building_098,openai,dimensions_estimate.height,copied_numeric_value,v1:building_098,809,9,808,9,tracked
building_098,openai,materials,copied_material_name,v1:building_098,1415,"[
    {
      ""name"": ""sandstone"",
      ""role"": ""primary_wall"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""brick"",
      ""role"": ""roof"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""stonebrick"",
      ""role"": ""corner_pillars"",
      ""confidence"": 0.7
    },
    {
      ""name"": ""quartz"",
      ""role"": ""horizontal_band/foundation_border"",
      ""confidence"": 0.8
    },
    {
      ""name"": ""wood"",
      ""role"": ""horizontal_trim/floor_separator"",
      ""confidence"": 0.85
    },
    {
      ""name"": ""glass"",
      ""role"": ""windows"",
      ""confidence"": 0.99
    }
  ]",830,"[{""name"": ""sandstone"", ""role"": ""primary_wall"", ""confidence"": 0.9}, {""name"": ""brick"", ""role"": ""roof"", ""confidence"": 0.95}, {""name"": ""stonebrick"", ""role"": ""corner_pillars"", ""confidence"": 0.7}, {""name"": ""quartz"", ""role"": ""horizontal_band/foundation_border"", ""confidence"": 0.8}, {""name"": ""wood"", ""role"": ""horizontal_trim/floor_separator"", ""confidence"": 0.85}, {""name"": ""glass"", ""role"": ""windows"", ""confidence"": 0.99}]",tracked
building_098,openai,elements,explicit_text,v1:building_098,1850,"[
    ""continuous horizontal window bands on both stories (multiple 1x1 glass panes recessed)"",
    ""entrance likely centered on one side (not fully visible) with recessed area at ground level (uncertain)"",
    ""stepped/terraced brick gable roof with stone slab/step edging"",
    ""corner vertical stone/stonebrick blocks acting as quoins"",
    ""white low border foundation surrounding the building (one block high)""
  ]",1431,"[""continuous horizontal window bands on both stories (multiple 1x1 glass panes recessed)"", ""entrance likely centered on one side (not fully visible) with recessed area at ground level (uncertain)"", ""stepped/terraced brick gable roof with stone slab/step edging"", ""corner vertical stone/stonebrick blocks acting as quoins"", ""white low border foundation surrounding the building (one block high)""]",tracked
building_098,openai,rebuild_hints,explicit_text,v1:building_098,2621,"[
    ""Build a rectangular footprint approximately 11x7 blocks. Erect two stories of ~3 blocks tall each with a 1-block wooden trim band between floors and 1-block white smooth band above each floor."",
    ""Use sandstone (or smooth sand-colored blocks) for the main wall faces, insert a continuous 1-block-high row of glass panes centered in each floor to form window bands."",
    ""Place stonebrick (or darker stone) at all four vertical corners running full height as corner accents."",
    ""Top with a centered brick gable roof built in stepped layers (one block inset per step) with stone slab edging on the short sides."",
    ""Surround the base with a one-block-high white border (quartz or similar) set on a slightly lowered dirt foundation.""
  ]",1871,"[""Build a rectangular footprint approximately 11x7 blocks. Erect two stories of ~3 blocks tall each with a 1-block wooden trim band between floors and 1-block white smooth band above each floor."", ""Use sandstone (or smooth sand-colored blocks) for the main wall faces, insert a continuous 1-block-high row of glass panes centered in each floor to form window bands."", ""Place stonebrick (or darker stone) at all four vertical corners running full height as corner accents."", ""Top with a centered brick gable roof built in stepped layers (one block inset per step) with stone slab edging on the short sides."", ""Surround the base with a one-block-high white border (quartz or similar) set on a slightly lowered dirt foundation.""]",tracked
building_098,openai,uncertainties,explicit_text,v1:building_098,3197,"[
    ""Exact footprint dimensions — estimated from visible block counts in images; could be off by a few blocks."",
    ""Material identification for white band/foundation (quartz vs. smooth quartz block vs. concrete) uncertain."",
    ""Corner block material could be stonebrick or regular stone; appearance suggests stonebrick but not certain."",
    ""Exact entrance location and door style not clearly visible; assumed centered on one side."",
    ""Roof slope details and exact number of stepped layers inferred from top views but may vary by one layer.""
  ]",2642,"[""Exact footprint dimensions — estimated from visible block counts in images; could be off by a few blocks."", ""Material identification for white band/foundation (quartz vs. smooth quartz block vs. concrete) uncertain."", ""Corner block material could be stonebrick or regular stone; appearance suggests stonebrick but not certain."", ""Exact entrance location and door style not clearly visible; assumed centered on one side."", ""Roof slope details and exact number of stepped layers inferred from top views but may vary by one layer.""]",tracked
building_098,claude,summary,explicit_text,v1:building_098,424,"A two-story residential building with a gable roof made of brick. The structure features a symmetrical design with a white concrete foundation platform. Each floor has multiple window openings arranged in rows. The walls are constructed primarily from sandstone blocks with brick detailing, and the roof is a distinctive gable style with brick construction. The building sits on a raised white concrete base.",16,"""A two-story residential building with a gable roof made of brick. The structure features a symmetrical design with a white concrete foundation platform. Each floor has multiple window openings arranged in rows. The walls are constructed primarily from sandstone blocks with brick detailing, and the roof is a distinctive gable style with brick construction. The building sits on a raised white concrete base.""",tracked
building_098,claude,building_type,explicit_text,v1:building_098,464,residential_house,447,"""residential_house""",tracked
building_098,claude,shape.overall_form,explicit_text,v1:building_098,532,rectangular_box_with_gable_roof,501,"""rectangular_box_with_gable_roof""",tracked
building_098,claude,shape.footprint_hint,explicit_text,v1:building_098,567,rectangle,558,"""rectangle""",tracked
building_098,claude,shape.symmetry,explicit_text,v1:building_098,618,bilateral_symmetry_front_facing,587,"""bilateral_symmetry_front_facing""",tracked
building_098,claude,shape.floors_estimate,copied_numeric_value,v1:building_098,645,2,644,2,tracked
building_098,claude,shape.roof_type,explicit_text,v1:building_098,61,gable,56,"""gable""",tracked
building_098,claude,dimensions_estimate.width,copied_numeric_value,v1:building_098,719,12,717,12,tracked
building_098,claude,dimensions_estimate.depth,copied_numeric_value,v1:building_098,719,12,717,12,tracked
building_098,claude,dimensions_estimate.height,copied_numeric_value,v1:building_098,754,14,752,14,tracked
building_098,claude,materials,copied_material_name,v1:building_098,1374,"[
    {
      ""name"": ""brick"",
      ""role"": ""roof_and_upper_wall_accent"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""sandstone"",
      ""role"": ""primary_wall_blocks"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""stonebrick"",
      ""role"": ""wall_trim_and_corners"",
      ""confidence"": 0.85
    },
    {
      ""name"": ""glass"",
      ""role"": ""windows"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""concrete"",
      ""role"": ""foundation_platform"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""wood"",
      ""role"": ""floor_separator_beam"",
      ""confidence"": 0.75
    }
  ]",775,"[{""name"": ""brick"", ""role"": ""roof_and_upper_wall_accent"", ""confidence"": 0.95}, {""name"": ""sandstone"", ""role"": ""primary_wall_blocks"", ""confidence"": 0.9}, {""name"": ""stonebrick"", ""role"": ""wall_trim_and_corners"", ""confidence"": 0.85}, {""name"": ""glass"", ""role"": ""windows"", ""confidence"": 0.95}, {""name"": ""concrete"", ""role"": ""foundation_platform"", ""confidence"": 0.9}, {""name"": ""wood"", ""role"": ""floor_separator_beam"", ""confidence"": 0.75}]",tracked
building_098,claude,elements,explicit_text,v1:building_098,1586,"[
    ""gable_roof"",
    ""windows_upper_floor"",
    ""windows_lower_floor"",
    ""concrete_foundation_platform"",
    ""brick_roof_peak"",
    ""stone_wall_trim"",
    ""horizontal_wood_beam_separator""
  ]",1390,"[""gable_roof"", ""windows_upper_floor"", ""windows_lower_floor"", ""concrete_foundation_platform"", ""brick_roof_peak"", ""stone_wall_trim"", ""horizontal_wood_beam_separator""]",tracked
building_098,claude,rebuild_hints,explicit_text,v1:building_098,2395,"[
    ""Build a 12x12 rectangular footprint with 2 floors"",
    ""Construct white concrete platform base approximately 1 block high surrounding the building"",
    ""Use sandstone blocks for primary wall construction on both floors"",
    ""Place stonebrick at corners and as trim between floors"",
    ""Install 4 windows per floor in symmetrical rows (2x2 arrangement per floor)"",
    ""Create gable roof using brick blocks, sloping from center peak downward on both sides"",
    ""Add horizontal wood beam or plank between first and second floor for visual separation"",
    ""Ensure bilateral symmetry along the front-facing axis"",
    ""Top floor windows appear slightly smaller or positioned higher than ground floor"",
    ""Roof peak should be approximately 4-5 blocks above the second floor""
  ]",1607,"[""Build a 12x12 rectangular footprint with 2 floors"", ""Construct white concrete platform base approximately 1 block high surrounding the building"", ""Use sandstone blocks for primary wall construction on both floors"", ""Place stonebrick at corners and as trim between floors"", ""Install 4 windows per floor in symmetrical rows (2x2 arrangement per floor)"", ""Create gable roof using brick blocks, sloping from center peak downward on both sides"", ""Add horizontal wood beam or plank between first and second floor for visual separation"", ""Ensure bilateral symmetry along the front-facing axis"", ""Top floor windows appear slightly smaller or positioned higher than ground floor"", ""Roof peak should be approximately 4-5 blocks above the second floor""]",tracked
building_098,claude,uncertainties,explicit_text,v1:building_098,2939,"[
    ""Exact window dimensions and spacing not precisely measurable from isometric views"",
    ""Interior layout and room configuration not visible"",
    ""Exact height of foundation platform (appears to be 1-2 blocks)"",
    ""Whether roof is pure brick or brick with other materials underneath"",
    ""Precise depth of the building (appears square but not definitively confirmed)"",
    ""Exact material composition of horizontal beam separator between floors"",
    ""Whether there are doors or only windows on visible sides""
  ]",2416,"[""Exact window dimensions and spacing not precisely measurable from isometric views"", ""Interior layout and room configuration not visible"", ""Exact height of foundation platform (appears to be 1-2 blocks)"", ""Whether roof is pure brick or brick with other materials underneath"", ""Precise depth of the building (appears square but not definitively confirmed)"", ""Exact material composition of horizontal beam separator between floors"", ""Whether there are doors or only windows on visible sides""]",tracked
building_098,gemini,summary,explicit_text,v1:building_098,-1,,-1,"""""",untracked
building_098,gemini,building_type,explicit_text,v1:building_098,214,unknown,207,"""unknown""",tracked
building_098,gemini,shape.overall_form,explicit_text,v1:building_098,214,unknown,207,"""unknown""",tracked
building_098,gemini,shape.footprint_hint,explicit_text,v1:building_098,214,unknown,207,"""unknown""",tracked
building_098,gemini,shape.symmetry,explicit_text,v1:building_098,214,unknown,207,"""unknown""",tracked
building_098,gemini,shape.floors_estimate,copied_numeric_value,v1:building_098,345,1,344,1,tracked
building_098,gemini,shape.roof_type,explicit_text,v1:building_098,214,unknown,207,"""unknown""",tracked
building_098,gemini,dimensions_estimate.width,copied_numeric_value,v1:building_098,345,1,344,1,tracked
building_098,gemini,dimensions_estimate.depth,copied_numeric_value,v1:building_098,345,1,344,1,tracked
building_098,gemini,dimensions_estimate.height,copied_numeric_value,v1:building_098,345,1,344,1,tracked
building_098,gemini,materials,copied_material_name,v1:building_098,476,[],474,[],tracked
building_098,gemini,elements,explicit_text,v1:building_098,476,[],474,[],tracked
building_098,gemini,rebuild_hints,explicit_text,v1:building_098,476,[],474,[],tracked
building_098,gemini,uncertainties,explicit_text,v1:building_098,476,[],474,[],tracked
building_099,openai,summary,explicit_text,v1:building_099,223,A small two-story rectangular stone building on a raised cobblestone perimeter platform with rows of glass windows on both floors and a dark red sloped roof capped with light-colored slabs at the gable ends.,16,"""A small two-story rectangular stone building on a raised cobblestone perimeter platform with rows of glass windows on both floors and a dark red sloped roof capped with light-colored slabs at the gable ends.""",tracked
building_099,openai,building_type,explicit_text,v1:building_099,263,residential_small,246,"""residential_small""",tracked
building_099,openai,shape.overall_form,explicit_text,v1:building_099,392,rectangular box with a pitched roof centered on top and a surrounding low perimeter platform,300,"""rectangular box with a pitched roof centered on top and a surrounding low perimeter platform""",tracked
building_099,openai,shape.footprint_hint,explicit_text,v1:building_099,427,rectangle,418,"""rectangle""",tracked
building_099,openai,shape.symmetry,explicit_text,v1:building_099,523,"bilaterally symmetric along the long axis (mirrored window rows, roof shape)",447,"""bilaterally symmetric along the long axis (mirrored window rows, roof shape)""",tracked
building_099,openai,shape.floors_estimate,copied_numeric_value,v1:building_099,550,2,549,2,tracked
building_099,openai,shape.roof_type,explicit_text,v1:building_099,217,gable,212,"""gable""",tracked
building_099,openai,dimensions_estimate.width,copied_numeric_value,v1:building_099,624,11,622,11,tracked
building_099,openai,dimensions_estimate.depth,copied_numeric_value,v1:building_099,640,7,639,7,tracked
building_099,openai,dimensions_estimate.height,copied_numeric_value,v1:building_099,657,8,656,8,tracked
